,company,typename,screen_size,ram,memory,gpu,weight,price,px_h,px_v,screen_info,processor_brand,processor_freq,processor_details,gpu_brand,os_used,ssd_capacity,hdd_capacity,ssd_count,hdd_count,ssd_present,hdd_present,total_storage
755,Acer,Notebook,14,4,128GB SSD,Intel HD Graphics 620,1.8,33886.08,1920,1080,IPS Panel Full HD,Intel,2.4,Core i3 7100U,Intel,windows,128,0,1,0,TRUE,FALSE,128
756,Razer,Gaming,14,16,512GB SSD,Nvidia GeForce GTX 1060,1.95,154458.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
757,Asus,Notebook,15.6,8,128GB SSD,Intel HD Graphics 505,2,31003.63,1920,1080,,Intel,1.1,Pentium Dual Core N4200,Intel,windows,128,0,1,0,TRUE,FALSE,128
758,Dell,Gaming,17.3,32,1TB SSD +  1TB HDD,Nvidia GeForce GTX 1070M,4.42,191211.26,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,1024,1024,1,1,TRUE,TRUE,2048
759,Asus,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.3,125208,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
760,Toshiba,Ultrabook,14,16,512GB SSD,Nvidia GeForce 930M,1.47,93985.92,1920,1080,IPS Panel Full HD,Intel,2.6,Core i7 6600U,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
761,Lenovo,Notebook,15.6,8,1TB HDD,Intel HD Graphics 405,2.2,17529.12,1366,768,,Intel,1.6,Celeron Quad Core N3710,Intel,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
762,Lenovo,Ultrabook,14,16,512GB SSD,Intel HD Graphics 620,1.7,122490.72,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
763,MSI,Gaming,14,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,1.6,100752.48,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
764,MSI,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.2,58021.92,1920,1080,Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
765,Lenovo,Gaming,15.6,4,1TB HDD,Nvidia GeForce GTX 1050,2.4,53226.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
766,Acer,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,4.2,122490.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
767,Dell,Gaming,15.6,8,256GB SSD,Nvidia GeForce GTX 1050,2.62,52480.8,1920,1080,Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
768,Asus,Gaming,15.6,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX1060,2.24,71341.92,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
769,Vero,Notebook,14,4,32GB Flash Storage,Intel HD Graphics 500,1.22,10810.51,1920,1080,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,32,0,0,0,FALSE,FALSE,32
770,Lenovo,2 in 1 Convertible,13.3,8,512GB SSD,Intel HD Graphics 620,1.37,104961.6,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
771,Lenovo,2 in 1 Convertible,15.6,8,256GB SSD,AMD Radeon R7 M460,2.08,51095.52,1920,1080,Full HD / Touchscreen,Intel,2.5,Core i5 7200U,AMD,windows,256,0,1,0,TRUE,FALSE,256
772,Apple,Ultrabook,12,8,512GB Flash Storage,Intel HD Graphics 5300,0.92,62071.2,2304,1440,IPS Panel Retina Display,Intel,1.2,Core M,Intel,mac_os,512,0,1,0,TRUE,FALSE,512
773,Lenovo,2 in 1 Convertible,14,8,256GB SSD,Intel HD Graphics 620,1.42,124142.4,2560,1440,IPS Panel Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
774,Asus,Notebook,14,4,32GB Flash Storage,Intel HD Graphics 500,1.63,15930.72,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,32,0,0,0,FALSE,FALSE,32
775,Dell,Notebook,15.6,8,128GB SSD,Intel HD Graphics 620,1.95,43156.8,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
776,Lenovo,2 in 1 Convertible,13.9,8,256GB SSD,Intel HD Graphics 620,1.38,71874.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
777,Dell,Notebook,15.6,8,256GB SSD,AMD Radeon R5 M420X,2,39373.92,1920,1080,Full HD,Intel,2,Core i3 6006U,AMD,windows,256,0,1,0,TRUE,FALSE,256
778,HP,Workstation,15.6,8,256GB SSD,Nvidia Quadro M2200,3.14,110017.87,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
779,Asus,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,2.37,58554.72,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
780,Dell,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 620,1.29,79866.72,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
781,Dell,Notebook,15.6,8,256GB SSD,Nvidia GeForce GTX 1050,2.06,93186.72,3840,2160,4K Ultra HD / Touchscreen,Intel,2.5,Core i5 7300HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
782,Dell,Netbook,11.6,4,128GB SSD,Intel HD Graphics 505,1.63,39640.32,1366,768,,Intel,1.1,Pentium Quad Core N4200,Intel,windows,128,0,1,0,TRUE,FALSE,128
783,HP,Netbook,12.5,8,256GB SSD,Intel HD Graphics 620,1.26,74005.92,1366,768,,Intel,2.6,Core i5 7300U,Intel,windows,256,0,1,0,TRUE,FALSE,256
784,Toshiba,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.1,41558.4,1366,768,,Intel,2.3,Core i5 6200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
785,HP,Notebook,15.6,8,2TB HDD,AMD Radeon R7 Graphics,2.04,33513.12,1366,768,,AMD,2.5,A12-Series 9700P,AMD,windows,0,2048,0,1,FALSE,TRUE,2048
786,Dell,Gaming,15.6,16,512GB SSD,Nvidia GeForce GTX 1050 Ti,2.62,89457.12,3840,2160,4K Ultra HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
787,Lenovo,Notebook,15.6,4,1TB HDD,Nvidia GeForce 920M,2.4,32447.52,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
788,HP,Gaming,17.3,12,1TB HDD,AMD Radeon RX 580,3.74,93186.72,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,AMD,windows,0,1024,0,1,FALSE,TRUE,1024
789,MSI,Gaming,17.3,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,2.9,128671.2,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,512,1024,1,1,TRUE,TRUE,1536
790,Samsung,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 620,0.81,79866.72,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
791,Dell,Notebook,15.6,8,1TB HDD,Nvidia GeForce GT 940MX,1.98,51202.08,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
792,Dell,Notebook,15.6,8,256GB SSD,AMD Radeon R5 M420,2.18,42081.08,1920,1080,Full HD,Intel,2.5,Core i5 7200U,AMD,windows,256,0,1,0,TRUE,FALSE,256
793,Lenovo,Ultrabook,14,8,256GB SSD,Intel HD Graphics 620,1.32,99047.52,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
794,Razer,Ultrabook,12.5,16,512GB SSD,Intel HD Graphics 620,1.29,95850.72,3840,2160,IPS Panel 4K Ultra HD / Touchscreen,Intel,2.5,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
795,HP,Netbook,11.6,4,16GB Flash Storage,Intel HD Graphics 400,1.23,20512.8,1366,768,,Intel,1.6,Celeron Dual Core N3060,Intel,chrome_os,16,0,0,0,FALSE,FALSE,16
796,Dell,Gaming,17.3,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,4.36,133467.47,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
797,Dell,Notebook,14,4,500GB HDD,Intel HD Graphics 520,1.76,40226.4,1366,768,,Intel,2.3,Core i5 6200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
798,Lenovo,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.1,26101.87,1366,768,,Intel,2,Core i3 6006U,Intel,windows,0,500,0,1,FALSE,TRUE,500
799,Toshiba,Ultrabook,14,4,128GB SSD,Intel HD Graphics 620,1.25,58075.2,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
800,Lenovo,Ultrabook,14,8,512GB SSD,Intel HD Graphics 620,1.13,133146.72,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
801,MSI,Gaming,15.6,8,256GB SSD,Nvidia GeForce GTX 1050,2.4,63882.72,1920,1080,Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
802,Lenovo,Ultrabook,14,8,256GB Flash Storage,Intel HD Graphics 620,1.13,99900,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
803,Toshiba,Notebook,14,4,128GB SSD,Intel HD Graphics 510,1.75,26586.72,1366,768,,Intel,2.1,Pentium Dual Core 4405U,Intel,windows,128,0,1,0,TRUE,FALSE,128
804,Asus,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 620,1.1,72354.24,1920,1080,Touchscreen / Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
805,Dell,Notebook,14,4,500GB HDD,Intel HD Graphics 520,1.76,31168.8,1366,768,,Intel,2,Core i3 6006U,Intel,windows,0,500,0,1,FALSE,TRUE,500
806,Acer,Netbook,11.6,4,32GB Flash Storage,Intel HD Graphics 400,1.35,18914.4,1366,768,IPS Panel,Intel,1.6,Celeron Dual Core N3060,Intel,chrome_os,32,0,0,0,FALSE,FALSE,32
807,Acer,Notebook,14,8,128GB SSD,Intel HD Graphics 620,1.5,32980.32,1920,1080,IPS Panel Full HD,Intel,2.4,Core i3 7100U,Intel,windows,128,0,1,0,TRUE,FALSE,128
808,Razer,Gaming,17.3,32,512GB SSD,Nvidia GeForce GTX 1080,3.49,292986.72,3840,2160,4K Ultra HD / Touchscreen,Intel,2.9,Core i7 7820HK,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
809,Lenovo,Ultrabook,14,16,512GB SSD,Intel HD Graphics 520,1.1,111834.72,2560,1440,IPS Panel Quad HD+,Intel,2.6,Core i7 6600U,Intel,windows,512,0,1,0,TRUE,FALSE,512
810,Asus,Notebook,15.6,4,1TB HDD,Nvidia GeForce 920,2.1,27652.32,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Nvidia,linux,0,1024,0,1,FALSE,TRUE,1024
811,Lenovo,Notebook,14,8,256GB SSD,Intel HD Graphics 520,1.7,63190.08,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
812,Lenovo,Notebook,14,8,256GB SSD,Intel HD Graphics 620,1.32,87912,1920,1080,IPS Panel Full HD,Intel,2.6,Core i5 7300U,Intel,windows,256,0,1,0,TRUE,FALSE,256
813,Dell,Gaming,15.6,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,3.21,147832.29,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
814,Asus,Gaming,17.3,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,2.9,128884.32,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,1024,1,1,TRUE,TRUE,1280
815,Toshiba,Notebook,15.6,4,500GB HDD,Intel HD Graphics 620,2,35644.32,1366,768,,Intel,2.4,Core i3 7100U,Intel,windows,0,500,0,1,FALSE,TRUE,500
816,Lenovo,Notebook,14,4,16GB Flash Storage,Intel HD Graphics 400,1.5,17316,1366,768,,Intel,1.6,Celeron Quad Core N3160,Intel,chrome_os,16,0,0,0,FALSE,FALSE,16
817,Asus,Notebook,15.6,8,128GB HDD,Intel HD Graphics 620,2.3,31435.2,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,0,128,0,1,FALSE,TRUE,128
818,Asus,Gaming,17.3,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.73,95850.72,1920,1080,Full HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,512,1024,1,1,TRUE,TRUE,1536
819,Dell,Gaming,17.3,32,512GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,4.42,163723.58,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,512,1024,1,1,TRUE,TRUE,1536
820,HP,Notebook,17.3,8,1TB HDD,Nvidia GeForce 930MX,2.63,48484.8,1600,900,,Intel,2.5,Core i5 7200U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
821,Dell,Notebook,15.6,8,128GB SSD,Intel HD Graphics 620,2.18,38041.39,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
822,HP,Ultrabook,14,8,512GB SSD,Intel HD Graphics 520,1.54,99633.6,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
823,Dell,Notebook,15.6,4,256GB SSD,AMD Radeon R5 M420,2.18,39373.92,1920,1080,Full HD,Intel,2.7,Core i7 7500U,AMD,windows,256,0,1,0,TRUE,FALSE,256
824,HP,2 in 1 Convertible,11.6,4,32GB Flash Storage,Intel HD Graphics 500,1.4,32767.2,1366,768,Touchscreen,Intel,1.1,Celeron Dual Core N3350,Intel,chrome_os,32,0,0,0,FALSE,FALSE,32
825,Asus,Ultrabook,13.3,8,512GB SSD,Nvidia GeForce 940M,1.45,54665.28,1920,1080,IPS Panel Full HD,Intel,2.3,Core i5 6200U,Nvidia,windows,512,0,1,0,TRUE,FALSE,512
826,HP,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 620,1.28,121318.56,1920,1080,Full HD / Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
827,HP,Ultrabook,14,8,512GB SSD,Intel HD Graphics 520,1.54,78215.04,1920,1080,Full HD,Intel,2.5,Core i7 6500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
828,HP,Notebook,15.6,4,128GB SSD,Intel HD Graphics 400,1.86,15930.72,1366,768,,Intel,1.6,Celeron Dual Core N3060,Intel,no_preinstalled_os,128,0,1,0,TRUE,FALSE,128
829,Asus,Gaming,15.6,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,2.1,101178.72,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
830,Dell,Notebook,17.3,8,1TB HDD,AMD Radeon R7 M445,2.83,46087.2,1920,1080,Full HD,Intel,2.7,Core i7 7500U,AMD,linux,0,1024,0,1,FALSE,TRUE,1024
831,Lenovo,Ultrabook,14,8,256GB SSD,Nvidia GeForce GT 940MX,1.96,101391.84,1920,1080,IPS Panel Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
832,Asus,Notebook,15.6,8,256GB SSD,Nvidia GeForce GTX 930MX,2.3,41931.36,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
833,Dell,Notebook,15.6,8,128GB SSD,Intel HD Graphics 620,1.9,50349.6,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
834,Asus,Notebook,15.6,4,1TB HDD,Intel HD Graphics 505,2,23922.72,1366,768,,Intel,1.1,Pentium Quad Core N4200,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
835,HP,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 620,1.28,136343.52,1920,1080,Full HD / Touchscreen,Intel,2.8,Core i7 7600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
836,Dell,Notebook,13.3,8,1TB HDD,Intel HD Graphics 520,1.62,34578.72,1920,1080,Full HD / Touchscreen,Intel,2.3,Core i5 6200U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
837,Lenovo,Notebook,15.6,4,1TB HDD,Intel HD Graphics 520,2.2,24988.32,1920,1080,Full HD,Intel,2,Core i3 6006U,Intel,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
838,Lenovo,Notebook,15.6,8,1TB HDD,Intel HD Graphics 620,2.3,45323.16,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,0,1024,0,1,FALSE,TRUE,1024
839,HP,Notebook,15.6,8,256GB SSD,AMD Radeon R7 M465,1.84,71874.72,1920,1080,Full HD,Intel,2.6,Core i5 7300U,AMD,windows,256,0,1,0,TRUE,FALSE,256
840,Toshiba,Notebook,13.3,4,128GB SSD,Intel HD Graphics 620,1.05,68464.8,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
841,Lenovo,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050,2.5,54185.76,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
842,Dell,Ultrabook,13.3,16,512GB SSD,Intel Iris Plus Graphics 640,1.29,119347.2,3200,1800,Quad HD+ / Touchscreen,Intel,2.5,Core i7 7660U,Intel,windows,512,0,1,0,TRUE,FALSE,512
843,HP,Notebook,15.6,4,500GB HDD,Intel HD Graphics 520,2.07,48484.8,1920,1080,Full HD,Intel,2.3,Core i5 6200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
844,Toshiba,Ultrabook,13.3,8,256GB SSD,Intel HD Graphics 520,1.2,58341.6,1366,768,,Intel,2.3,Core i5 6200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
845,Lenovo,2 in 1 Convertible,13.3,8,256GB SSD,Intel HD Graphics 620,1.37,103896,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
846,Acer,Notebook,14,8,256GB SSD,Intel HD Graphics 620,1.56,48058.56,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
847,Dell,Workstation,15.6,8,1TB HDD,Nvidia Quadro M620,2.23,94731.84,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
848,Lenovo,Notebook,15.6,4,500GB HDD,Intel HD Graphics 620,2.38,56210.4,1366,768,,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
849,Lenovo,Notebook,15.6,4,1TB HDD,AMD Radeon R5 M430,2.2,25521.12,1920,1080,Full HD,Intel,2,Core i3 6006U,AMD,no_preinstalled_os,0,1024,0,1,FALSE,TRUE,1024
850,Toshiba,Notebook,15.6,8,256GB SSD,Intel HD Graphics 620,2,73952.64,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
851,Lenovo,Notebook,13.3,4,180GB SSD,Intel HD Graphics 620,1.44,39160.8,1920,1080,IPS Panel Full HD,Intel,2.4,Core i3 7100U,Intel,windows,180,0,1,0,TRUE,FALSE,180
852,Samsung,Ultrabook,15,16,256GB SSD,Nvidia GeForce 940MX,1.23,98514.72,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
853,Dell,Ultrabook,12.5,8,256GB SSD,Intel HD Graphics 620,1.6,90043.2,1920,1080,Full HD,Intel,2.8,Core i7 7600U,Intel,windows,256,0,1,0,TRUE,FALSE,256
854,Asus,Notebook,15.6,4,1TB HDD,Intel HD Graphics 505,2,21258.19,1366,768,,Intel,1.1,Pentium Quad Core N4200,Intel,linux,0,1024,0,1,FALSE,TRUE,1024
855,Xiaomi,Ultrabook,13.3,8,256GB SSD,Nvidia GeForce 940MX,1.28,49816.8,1920,1080,IPS Panel Full HD,Intel,2.3,Core i5 6200U,Nvidia,windows,256,0,1,0,TRUE,FALSE,256
856,Dell,Notebook,15.6,4,128GB SSD +  1TB HDD,Nvidia GeForce 940MX,2.18,48618,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
857,HP,Notebook,15.6,4,256GB SSD,Intel HD Graphics 620,2.04,44701.92,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
858,HP,2 in 1 Convertible,13.3,4,256GB SSD,Intel HD Graphics 620,1.28,90576,1920,1080,Full HD / Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
859,HP,2 in 1 Convertible,15.6,4,500GB HDD,Intel HD Graphics 620,2.3,36486.14,1366,768,Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,0,500,0,1,FALSE,TRUE,500
860,Asus,Notebook,14.1,4,32GB Flash Storage,Intel HD Graphics 500,1.65,18541.44,1366,768,,Intel,1.1,Celeron Dual Core N3350,Intel,windows,32,0,0,0,FALSE,FALSE,32
861,Lenovo,Notebook,15.6,8,1TB HDD,Nvidia GeForce 940MX,2.2,35644.32,1920,1080,IPS Panel Full HD,Intel,2.5,Core i7 6500U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
862,Dell,Notebook,15.6,4,500GB HDD,Intel HD Graphics,2.2,19660.32,1366,768,,Intel,1.6,Pentium Quad Core N3710,Intel,windows,0,500,0,1,FALSE,TRUE,500
863,HP,2 in 1 Convertible,13.3,4,256GB SSD,Intel HD Graphics 620,1.28,95850.72,1920,1080,Full HD / Touchscreen,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
864,Dell,Notebook,15.6,4,1TB HDD,AMD Radeon R5 M420X,2.18,24279.7,1366,768,,Intel,2,Core i3 6006U,AMD,linux,0,1024,0,1,FALSE,TRUE,1024
865,Asus,Gaming,17.3,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,2.2,72988.27,1920,1080,Full HD,Intel,2.5,Core i5 7300HQ,Nvidia,windows,128,1024,1,1,TRUE,TRUE,1152
866,Acer,Netbook,11.6,4,32GB Flash Storage,Intel HD Graphics 400,1.25,15824.16,1366,768,IPS Panel,Intel,1.6,Celeron Dual Core N3060,Intel,chrome_os,32,0,0,0,FALSE,FALSE,32
867,Lenovo,Notebook,17.3,4,500GB HDD,AMD Radeon R3,2.8,20193.12,1600,900,,AMD,2.2,A4-Series 7210,AMD,windows,0,500,0,1,FALSE,TRUE,500
868,HP,Notebook,14,4,128GB SSD,Intel HD Graphics 620,1.95,67399.2,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,128,0,1,0,TRUE,FALSE,128
869,HP,2 in 1 Convertible,13.3,16,256GB SSD,Intel HD Graphics 620,1.42,74538.72,3200,1800,Quad HD+ / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
870,Samsung,Ultrabook,15,8,256GB SSD,Intel HD Graphics 620,1.17,90522.72,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
871,Lenovo,Ultrabook,14,8,256GB SSD,Intel HD Graphics 620,1.32,95850.72,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
872,MSI,Gaming,17.3,16,512GB SSD +  2TB HDD,Nvidia GeForce GTX 1060,2.43,141138.72,3840,2160,IPS Panel 4K Ultra HD,Intel,2.6,Core i7 6700HQ,Nvidia,windows,512,2048,1,1,TRUE,TRUE,2560
873,Toshiba,Notebook,13.3,8,256GB SSD,Intel HD Graphics 620,1.05,78588,1920,1080,Full HD,Intel,2.5,Core i5 7200U,Intel,windows,256,0,1,0,TRUE,FALSE,256
874,Dell,Gaming,15.6,8,1TB HDD,Nvidia GeForce GTX 1050Ti,2.62,49497.12,1920,1080,Full HD,Intel,2.8,Core i7 7700HQ,Nvidia,linux,0,1024,0,1,FALSE,TRUE,1024
875,HP,Notebook,15.6,8,1TB HDD,Nvidia GeForce 930MX,2.04,47952,1920,1080,Full HD,Intel,2.7,Core i7 7500U,Nvidia,windows,0,1024,0,1,FALSE,TRUE,1024
876,Dell,Notebook,15.6,4,1TB HDD,AMD Radeon R5 M420X,2.18,32713.92,1366,768,,Intel,2,Core i3 6006U,AMD,windows,0,1024,0,1,FALSE,TRUE,1024
877,Dell,Notebook,15.6,8,500GB HDD,Intel HD Graphics 620,1.9,49816.8,1920,1080,Full HD,Intel,2.6,Core i5 7300U,Intel,windows,0,500,0,1,FALSE,TRUE,500
878,Dell,2 in 1 Convertible,13.3,8,512GB SSD,Intel HD Graphics 615,1.24,107257.97,3200,1800,Quad HD+ / Touchscreen,Intel,1.3,Core i7 7Y75,Intel,windows,512,0,1,0,TRUE,FALSE,512
879,Asus,Gaming,17.3,32,256GB SSD +  256GB SSD,Nvidia GeForce GTX 980M,3.58,68145.12,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 6820HK,Nvidia,windows,256,0,2,0,TRUE,FALSE,256
880,Dell,2 in 1 Convertible,13.3,16,256GB SSD,Intel HD Graphics 615,1.22,87858.72,1920,1080,Full HD / Touchscreen,Intel,1.3,Core i7 7Y75,Intel,windows,256,0,1,0,TRUE,FALSE,256
881,Lenovo,Ultrabook,14,8,256GB Flash Storage,Intel HD Graphics 620,1.13,109170.72,1920,1080,IPS Panel Full HD,Intel,2.7,Core i7 7500U,Intel,windows,256,0,1,0,TRUE,FALSE,256
882,Lenovo,Notebook,15.6,8,512GB SSD,Intel HD Graphics 620,1.95,104588.11,1920,1080,IPS Panel Full HD,Intel,2.5,Core i5 7200U,Intel,windows,512,0,1,0,TRUE,FALSE,512
883,LG,Ultrabook,15.6,16,512GB SSD,Intel HD Graphics 620,1.08,111834.72,1920,1080,IPS Panel Full HD / Touchscreen,Intel,2.7,Core i7 7500U,Intel,windows,512,0,1,0,TRUE,FALSE,512
